10000	10000	1969	10000	10000	10000	10000	10000	10000	2254	10000	10000	10000	10000	10000	761	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1454	10000	10000	10000	10000	690	10000	10000	10000	10000	10000	691	10000	0	10000	10000	10000	1247	10000	10000	10000	10000	2162	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1514	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	786	10000	10000	10000	10000	10000	
10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1522	10000	10000	10000	10000	10000	1571	10000	10000	494	10000	10000	107	10000	10000	-1054	10000	10000	10000	10000	206	10000	941	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	0	10000	-405	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	-227	10000	10000	-539	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	-237	10000	10000	584	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	
10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	2063	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	411	1370	10000	10000	906	10000	10000	10000	2254	10000	10000	10000	10000	10000	10000	0	10000	2375	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	840	10000	10000	10000	10000	10000	10000	10000	1267	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1359	1583	2401	10000	10000	
10000	10000	10000	10000	10000	10000	10000	-409	10000	10000	10000	10000	1360	10000	10000	10000	10000	10000	10000	2165	10000	10000	10000	10000	10000	965	1618	10000	357	10000	10000	10000	10000	10000	10000	1081	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1457	10000	0	10000	10000	10000	1359	10000	10000	10000	10000	10000	10000	852	10000	10000	10000	10000	1935	10000	10000	10000	10000	10000	10000	10000	2493	10000	10000	10000	10000	10000	118	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	
231	10000	1913	10000	10000	10000	10000	10000	10000	316	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	-497	10000	10000	10000	10000	10000	10000	10000	10000	10000	422	10000	10000	708	10000	788	10000	0	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1848	336	10000	10000	10000	10000	10000	10000	10000	10000	10000	368	1474	10000	10000	10000	10000	10000	-107	10000	1595	10000	10000	10000	10000	726	
10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1974	10000	10000	10000	10000	10000	244	10000	10000	10000	1738	10000	10000	1316	10000	10000	10000	10000	10000	1864	10000	1613	10000	10000	670	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	0	913	10000	10000	10000	10000	1353	10000	10000	10000	10000	10000	10000	10000	10000	953	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	893	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	
10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1361	10000	10000	10000	10000	10000	311	10000	10000	10000	1681	10000	651	10000	10000	10000	-95	10000	1270	10000	10000	10000	10000	10000	-62	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1012	0	10000	10000	10000	10000	10000	10000	10000	10000	667	10000	10000	10000	10000	10000	2020	10000	10000	10000	10000	356	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	183	10000	1652	10000	10000	10000	10000	10000	10000	10000	10000	
10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1628	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	856	10000	886	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	-226	10000	10000	10000	0	10000	10000	10000	10000	10000	10000	10000	10000	10000	-493	10000	2226	10000	10000	10000	10000	10000	10000	10000	1789	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	
1142	10000	10000	10000	10000	10000	1180	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1861	10000	2850	10000	10000	10000	10000	1755	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	0	2624	560	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	2099	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1400	10000	10000	10000	10000	10000	10000	-321	
10000	10000	10000	10000	10000	10000	10000	10000	10000	734	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	-2	668	10000	438	10000	10000	-687	10000	10000	10000	10000	10000	10000	10000	-1071	10000	10000	10000	10000	10000	10000	10000	-569	0	10000	10000	10000	664	10000	10000	10000	10000	10000	10000	10000	10000	10000	884	-664	10000	10000	10000	10000	10000	10000	10000	10000	10000	494	630	10000	10000	10000	10000	10000	-975	10000	10000	10000	10000	10000	10000	10000	
10000	10000	10000	906	454	10000	10000	10000	10000	10000	1810	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	80	10000	10000	10000	630	10000	-457	10000	574	10000	10000	241	3030	10000	10000	10000	10000	10000	10000	10000	10000	1475	10000	0	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1421	207	10000	10000	10000	10000	10000	10000	909	10000	10000	10000	10000	62	10000	-24	10000	10000	10000	10000	
10000	10000	10000	10000	10000	2732	10000	10000	2080	10000	10000	2460	10000	10000	10000	10000	10000	413	10000	10000	10000	10000	10000	10000	2876	10000	10000	10000	10000	10000	671	10000	1206	10000	10000	681	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	763	10000	10000	10000	10000	10000	0	2509	10000	10000	248	10000	10000	10000	10000	2295	2001	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	2804	10000	10000	10000	10000	10000	10000	10000	10000	
10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	-491	10000	10000	791	10000	10000	10000	10000	10000	-479	990	10000	10000	833	10000	10000	783	10000	10000	10000	10000	-118	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	-381	0	10000	10000	10000	653	10000	10000	10000	-218	1056	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	609	10000	10000	10000	10000	10000	10000	10000	81	10000	10000	10000	10000	10000	10000	10000	10000	
10000	1552	10000	10000	152	10000	10000	10000	10000	10000	1584	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	-301	10000	10000	10000	10000	10000	10000	10000	1018	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	556	10000	10000	10000	0	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	578	10000	10000	10000	1557	10000	10000	10000	10000	10000	10000	10000	289	10000	10000	10000	10000	-106	10000	10000	10000	214	10000	10000	
10000	10000	10000	10000	10000	10000	10000	581	10000	10000	10000	10000	1125	1276	10000	10000	10000	10000	10000	2093	2168	10000	10000	10000	10000	10000	1238	10000	1546	10000	10000	10000	10000	482	10000	1964	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	2362	10000	1166	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	0	10000	10000	10000	2079	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	880	10000	10000	1284	10000	10000	10000	10000	10000	10000	10000	10000	10000	
10000	10000	10000	10000	10000	2022	10000	10000	10000	10000	10000	3166	10000	10000	10000	10000	10000	1967	10000	10000	10000	3868	10000	10000	1978	10000	10000	2389	10000	10000	10000	10000	2661	10000	10000	1659	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	2434	10000	10000	10000	10000	616	10000	10000	10000	0	2378	10000	10000	10000	10000	2446	10000	10000	10000	10000	2678	10000	10000	10000	10000	10000	2283	10000	10000	10000	10000	10000	1395	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	
10000	10000	10000	10000	10000	10000	10000	10000	129	10000	10000	155	10000	10000	-62	10000	10000	194	10000	10000	10000	1549	10000	10000	159	10000	10000	-175	10000	10000	-1105	10000	10000	10000	10000	-610	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1325	10000	10000	-317	0	10000	10000	10000	10000	1240	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	668	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	
10000	10000	10000	10000	10000	10000	10000	-776	10000	10000	10000	10000	1676	736	10000	10000	10000	10000	1020	10000	10000	10000	-25	10000	10000	518	573	10000	800	10000	10000	10000	10000	10000	10000	711	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1013	10000	10000	10000	10000	10000	1013	10000	10000	10000	10000	10000	10000	10000	10000	10000	0	1021	10000	10000	10000	10000	10000	10000	10000	10000	1871	10000	10000	10000	650	10000	10	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	
10000	10000	10000	10000	10000	10000	10000	16	10000	10000	10000	10000	589	10000	10000	10000	10000	10000	10000	905	2310	10000	866	10000	10000	1581	10000	10000	-437	10000	10000	10000	10000	-636	10000	-615	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	295	10000	10000	1077	0	1846	10000	10000	10000	10000	10000	10000	10000	1920	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	
10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	-60	10000	10000	10000	10000	10000	55	10000	10000	10000	10000	10000	10000	-195	10000	10000	10000	10000	10000	-569	10000	10000	10000	-714	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	-213	10000	10000	10000	992	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	-489	0	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	-967	10000	10000	10000	10000	10000	229	10000	10000	10000	10000	10000	10000	10000	10000	10000	
10000	10000	10000	10000	10000	2237	10000	10000	10000	10000	10000	728	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	-799	10000	10000	10000	10000	10000	1027	-279	10000	10000	10000	10000	1002	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	208	10000	10000	10000	10000	10000	-453	1479	10000	10000	10000	10000	10000	10000	10000	0	997	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	960	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	
10000	10000	10000	10000	10000	1121	10000	10000	10000	10000	10000	464	10000	10000	-808	10000	10000	-644	10000	10000	10000	10000	10000	-1197	10000	10000	10000	10000	10000	1643	10000	10000	1336	10000	10000	174	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	545	10000	10000	10000	10000	-713	1752	10000	10000	-658	993	10000	10000	10000	-31	0	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	-235	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	
10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1353	2015	10000	-228	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	-170	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	0	3043	10000	10000	10000	10000	10000	1140	10000	10000	10000	10000	10000	10000	10000	151	10000	10000	10000	10000	-102	10000	939	1167	10000	10000	10000	
598	10000	352	10000	10000	10000	1537	10000	10000	10000	10000	10000	10000	10000	10000	120	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	940	-609	10000	939	10000	10000	10000	10000	-156	10000	1557	10000	10000	10000	10000	10000	10000	10000	-528	10000	10000	10000	-997	368	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	809	0	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	884	10000	10000	10000	10000	10000	10000	10000	-624	10000	10000	10000	334	-559	
10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1081	10000	10000	10000	10000	10000	10000	2204	10000	2314	10000	10000	10000	104	10000	10000	10000	576	10000	10000	10000	10000	2037	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	0	664	10000	10000	1334	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	975	10000	10000	10000	10000	10000	10000	10000	
10000	1642	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	288	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	-499	10000	10000	266	429	10000	10000	10000	10000	10000	10000	321	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	657	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	-244	0	10000	10000	10000	10000	306	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	-473	10000	-1042	-609	1600	10000	10000	
10000	10000	10000	10000	10000	1467	10000	10000	-244	10000	10000	1263	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	-707	10000	1334	10000	10000	1191	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	185	10000	10000	10000	10000	10000	10000	10000	10000	324	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	0	10000	10000	10000	10000	10000	808	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	
10000	10000	10000	10000	10000	10000	10000	322	10000	10000	10000	10000	1181	1107	10000	10000	10000	10000	1138	10000	10000	10000	10000	10000	10000	10000	-234	10000	-297	10000	10000	534	10000	-849	10000	71	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	480	10000	10000	10000	1622	10000	10000	10000	10000	10000	10000	10000	10000	10000	-57	1246	10000	10000	10000	10000	10000	10000	10000	10000	0	10000	10000	10000	-385	10000	10000	10000	10000	1222	10000	10000	308	10000	10000	10000	10000	10000	10000	10000	10000	10000	
1455	10000	2400	10000	10000	10000	10000	10000	10000	1228	10000	10000	10000	10000	10000	2043	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1852	1290	10000	10000	10000	10000	453	10000	990	10000	2936	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1597	10000	10000	10000	0	2101	10000	10000	10000	10000	799	1288	10000	10000	10000	10000	10000	10000	10000	797	10000	10000	10000	10000	10000	
10000	1227	10000	-821	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	535	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	-821	10000	10000	10000	-329	10000	201	10000	2	10000	10000	-917	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	5	10000	10000	-74	10000	10000	10000	10000	10000	10000	10000	10000	-408	10000	10000	10000	10000	10000	209	0	-1171	10000	10000	10000	10000	10000	10000	-77	10000	10000	10000	10000	10000	10000	10000	-1704	10000	10000	10000	
10000	2417	10000	1031	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	2442	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	746	10000	10000	1661	882	10000	10000	10000	959	10000	10000	111	1642	10000	10000	1239	10000	10000	10000	10000	10000	10000	10000	1298	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	2205	10000	10000	10000	2190	0	10000	10000	10000	841	10000	10000	1062	10000	10000	10000	10000	2167	10000	10000	10000	10000	10000	10000	
10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	3086	1735	10000	10000	10000	10000	2134	10000	10000	10000	10000	10000	10000	2834	10000	10000	10000	10000	10000	455	10000	1832	10000	2204	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1518	10000	10000	10000	10000	10000	10000	10000	10000	10000	2288	10000	10000	10000	0	10000	10000	10000	10000	10000	10000	10000	870	10000	10000	10000	10000	10000	10000	10000	10000	10000	
10000	10000	10000	10000	10000	10000	10000	10000	2004	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1128	10000	10000	10000	10000	10000	10000	980	10000	10000	10000	10000	1434	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1662	10000	10000	628	1126	10000	10000	10000	10000	10000	10000	10000	10000	10000	2347	10000	10000	10000	10000	10000	0	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	
10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1271	3547	10000	10000	10000	10000	2451	10000	10000	10000	10000	10000	10000	10000	10000	10000	2187	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	2807	10000	1163	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	878	10000	2359	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	0	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	
117	10000	10000	10000	10000	10000	2010	10000	10000	1325	10000	10000	10000	10000	10000	1442	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	-91	-148	10000	10000	10000	10000	10000	10000	1420	10000	2274	10000	10000	10000	10000	10000	10000	10000	1113	10000	10000	10000	10000	1250	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	818	10000	-567	10000	10000	10000	0	10000	10000	10000	10000	10000	10000	270	10000	10000	10000	10000	10000	2104	10000	
10000	10000	10000	10000	10000	10000	1896	10000	10000	1424	10000	10000	10000	10000	10000	1030	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	737	10000	10000	10000	10000	641	10000	10000	10000	1597	927	10000	10000	10000	10000	10000	10000	314	10000	10000	10000	10000	1536	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1201	10000	10000	10000	10000	1247	10000	10000	10000	10000	10000	10000	0	10000	812	10000	10000	10000	-264	10000	302	10000	10000	10000	144	10000	
10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	934	602	10000	10000	10000	10000	1205	10000	10000	10000	89	10000	10000	2253	10000	10000	-93	10000	10000	10000	10000	10000	10000	136	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1445	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	-445	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	2286	10000	10000	10000	10000	10000	10000	10000	10000	0	10000	10000	-106	10000	10000	10000	10000	10000	10000	10000	10000	10000	
10000	1363	10000	1274	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1991	2781	10000	1158	1085	10000	1507	10000	10000	10000	10000	699	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	2039	10000	10000	2266	10000	10000	10000	10000	10000	10000	10000	10000	1198	10000	10000	10000	10000	10000	10000	2390	1457	10000	10000	10000	10000	1927	10000	0	10000	10000	10000	10000	10000	10000	575	1739	10000	10000	10000	
10000	10000	10000	10000	10000	2141	10000	10000	524	10000	10000	1369	10000	10000	10000	10000	10000	581	10000	10000	10000	2598	10000	10000	3041	10000	10000	1803	10000	10000	1053	10000	1196	10000	10000	660	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1156	1823	10000	10000	10000	10000	10000	10000	10000	10000	1303	10000	10000	10000	10000	1559	2507	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	0	10000	1075	10000	10000	10000	10000	10000	10000	10000	10000	
10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	982	10000	10000	10000	10000	1259	10000	3026	10000	10000	10000	10000	10000	1422	10000	-72	10000	10000	803	10000	10000	10000	817	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	555	10000	10000	10000	10000	3295	10000	10000	10000	10000	10000	10000	10000	1631	10000	10000	10000	1653	10000	10000	10000	10000	1733	10000	10000	0	10000	10000	10000	10000	10000	10000	10000	10000	10000	
10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1171	10000	10000	-204	10000	10000	751	10000	10000	10000	10000	10000	-113	950	10000	10000	2012	10000	10000	10000	10000	1067	10000	10000	860	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	411	10000	10000	10000	10000	-511	924	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	343	10000	0	10000	10000	10000	10000	10000	10000	10000	10000	
1940	10000	2715	10000	10000	10000	10000	10000	10000	3040	10000	10000	10000	10000	10000	1559	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	560	1879	10000	2919	10000	10000	10000	10000	10000	10000	2716	965	10000	10000	10000	10000	10000	10000	1722	10000	10000	10000	1955	2946	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1455	10000	10000	10000	10000	10000	10000	10000	10000	10000	1055	1019	10000	10000	10000	10000	10000	0	2106	923	10000	10000	10000	1115	10000	
10000	1767	10000	-343	693	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	2919	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	517	2186	10000	10000	663	10000	10000	10000	1882	10000	10000	806	3004	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1335	10000	10000	2989	10000	10000	10000	10000	10000	10000	10000	10000	1198	10000	10000	1025	10000	10000	10000	10000	-140	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1648	0	10000	10000	1348	1926	10000	10000	
495	10000	2226	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	317	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	583	10000	2319	10000	10000	10000	10000	470	10000	2077	402	10000	10000	489	10000	10000	10000	2030	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1698	10000	10000	10000	10000	24	10000	10000	10000	10000	10000	10000	1649	10000	10000	10000	10000	10000	544	10000	0	370	10000	10000	10000	10000	
10000	2238	10000	666	10000	10000	10000	10000	10000	10000	1679	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	2093	10000	10000	373	1901	10000	217	10000	2376	10000	10000	10000	3287	10000	10000	1142	10000	10000	10000	10000	10000	10000	10000	1975	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1846	10000	10000	2272	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	91	10000	10000	10000	10000	10000	2823	0	10000	10000	10000	10000	
10000	2734	10000	212	10000	10000	10000	10000	10000	10000	2330	10000	10000	10000	10000	10000	2462	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	600	1322	10000	10000	1267	10000	10000	10000	2421	10000	10000	1421	2429	10000	10000	2146	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	2556	10000	10000	1654	10000	10000	10000	2576	10000	10000	10000	10000	10000	10000	10000	1782	10000	10000	10000	10000	395	10000	10000	0	1688	10000	1430	
10000	604	10000	10000	-865	10000	10000	10000	10000	10000	-7	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	-8	51	10000	-984	10000	10000	10000	10000	1146	10000	10000	-249	10000	10000	10000	-213	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1659	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	393	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	-677	10000	10000	-903	0	812	10000	
1440	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	198	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	2416	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	-152	1619	10000	10000	10000	10000	10000	221	10000	10000	10000	10000	1458	0	10000	
